D:\MASSHUNTER\GCMS\1\DATA\DR_Fly_013_1.D Fri Aug 19 15:56:07 2022
Start of data points
4.09408	7159
4.10098	6488
4.10788	6282
4.11478	6119
4.12167	5737
4.12857	6268
4.13547	5847
4.14235	5672
4.14925	5294
4.15615	5937
4.16305	6085
4.16993	5412
4.17683	4925
4.18373	5175
4.19062	5007
4.19752	5114
4.20442	5891
4.21132	5407
4.21820	5035
4.22510	5439
4.23200	5132
4.23890	6483
4.24578	5769
4.25268	5474
4.25958	6086
4.26647	5668
4.27337	5026
4.28027	5016
4.28717	4854
4.29405	6272
4.30095	5830
4.30785	4719
4.31475	5629
4.32163	3874
4.32853	4657
4.33543	4777
4.34232	5263
4.34922	4476
4.35612	5021
4.36302	5510
4.36990	4828
4.37680	4918
4.38370	5234
4.39058	5555
4.39748	4930
4.40438	4668
4.41128	5485
4.41817	4444
4.42507	5406
4.43197	4901
4.43887	4376
4.44575	5121
4.45265	4784
4.45955	5233
4.46643	5434
4.47333	5647
4.48023	5809
4.48713	6163
4.49402	6471
4.50092	5872
4.50782	5161
4.51472	5781
4.52160	5817
4.52850	5100
4.53540	6427
4.54228	5477
4.54918	5469
4.55608	5835
4.56298	5441
4.56987	5836
4.57677	5182
4.58367	5251
4.59055	5291
4.59745	4969
4.60435	5488
4.61125	4624
4.61813	5622
4.62503	5123
4.63193	4613
4.63883	4691
4.64572	4344
4.65262	4291
4.65952	5371
4.66640	5065
4.67330	4987
4.68020	4430
4.68710	4055
4.69398	4324
4.70088	4761
4.70778	5286
4.71468	4411
4.72157	4851
4.72847	4649
4.73537	4463
4.74225	4156
4.74915	4221
4.75605	4329
4.76295	5434
4.76983	5340
4.77673	5211
4.78363	5712
4.79052	5878
4.79742	5835
4.80432	4849
4.81122	5268
4.81810	4886
4.82500	5896
4.83190	5314
4.83880	5268
4.84568	4922
4.85258	5474
4.85948	5591
4.86637	4795
4.87327	4752
4.88017	5143
4.88707	5093
4.89395	5296
4.90085	6089
4.90775	5703
4.91463	5974
4.92153	6802
4.92843	7672
4.93533	6769
4.94222	7050
4.94912	7104
4.95602	6739
4.96292	5827
4.96980	5981
4.97670	7480
4.98360	7752
4.99048	10637
4.99738	13331
5.00428	15767
5.01118	16061
5.01807	15177
5.02497	14515
5.03187	13550
5.03877	12642
5.04565	10681
5.05255	10852
5.05945	9387
5.06633	9512
5.07323	7741
5.08013	8354
5.08703	7282
5.09392	7699
5.10082	7111
5.10772	6438
5.11460	7068
5.12150	6160
5.12840	6363
5.13530	6196
5.14218	5915
5.14908	6040
5.15598	5203
5.16288	3913
5.16977	6957
5.17667	4982
5.18357	4423
5.19045	4813
5.19735	5502
5.20425	5000
5.21115	5019
5.21803	5135
5.22493	5508
5.23183	5081
5.23873	5019
5.24562	4626
5.25252	3689
5.25942	4529
5.26630	4493
5.27320	3614
5.28010	5070
5.28700	4173
5.29388	4316
5.30078	4210
5.30768	3677
5.31457	4278
5.32147	3791
5.32837	3206
5.33527	3592
5.34215	4138
5.34905	4499
5.35595	3418
5.36285	3411
5.36973	3540
5.37663	3520
5.38353	4172
5.39042	3704
5.39732	3663
5.40422	3605
5.41112	3386
5.41800	4042
5.42490	3009
5.43180	3064
5.43870	3190
5.44558	3739
5.45248	3819
5.45938	2918
5.46627	2471
5.47317	3326
5.48007	3858
5.48697	3706
5.49385	3721
5.50075	3056
5.50765	2981
5.51453	3222
5.52143	2961
5.52833	3535
5.53523	3172
5.54212	4159
5.54902	4937
5.55592	4744
5.56282	4358
5.56970	4309
5.57660	4181
5.58350	3747
5.59038	4771
5.59728	3943
5.60418	4058
5.61108	4551
5.61797	4570
5.62487	4389
5.63177	4101
5.63865	3812
5.64555	4757
5.65245	3151
5.65935	3483
5.66623	3740
5.67313	4187
5.68003	3485
5.68693	4676
5.69382	4454
5.70072	4543
5.70762	3558
5.71450	3328
5.72140	4185
5.72830	4960
5.73520	4082
5.74208	4327
5.74898	4551
5.75588	3671
5.76278	4848
5.76967	3971
5.77657	3893
5.78347	4543
5.79035	3984
5.79725	3266
5.80415	4083
5.81105	4765
5.81793	3972
5.82483	4204
5.83173	3579
5.83862	3627
5.84552	4462
5.85242	3587
5.85932	4076
5.86620	3797
5.87310	2853
5.88000	3218
5.88690	3170
5.89378	3440
5.90068	3547
5.90758	4409
5.91447	3420
