D:\MASSHUNTER\GCMS\1\DATA\DR_Sv_0042_1.D Sun Sep 25 07:34:53 2022
Start of data points
4.09427	18994
4.10115	19416
4.10805	18726
4.11495	17909
4.12185	19799
4.12873	18155
4.13563	18683
4.14253	16826
4.14942	16696
4.15632	17079
4.16322	17289
4.17012	16900
4.17700	17801
4.18390	16751
4.19080	17940
4.19770	16215
4.20458	16802
4.21148	15938
4.21838	16310
4.22527	15849
4.23217	17782
4.23907	17172
4.24597	16196
4.25285	16105
4.25975	16289
4.26665	16280
4.27353	15343
4.28043	15503
4.28733	16405
4.29423	17104
4.30112	17753
4.30802	17480
4.31492	15618
4.32182	16681
4.32870	17144
4.33560	17383
4.34250	16754
4.34938	16928
4.35628	16966
4.36318	17076
4.37008	17641
4.37697	17451
4.38387	16574
4.39077	18408
4.39765	16730
4.40455	17018
4.41145	17121
4.41835	16459
4.42523	16204
4.43213	16611
4.43903	15699
4.44593	17199
4.45282	16645
4.45972	15810
4.46662	15957
4.47350	16707
4.48040	16039
4.48730	15715
4.49420	16011
4.50108	16228
4.50798	17200
4.51488	14338
4.52178	15633
4.52867	15946
4.53557	14123
4.54247	15604
4.54935	14433
4.55625	14833
4.56315	14860
4.57005	14354
4.57693	15430
4.58383	15875
4.59073	16598
4.59762	15624
4.60452	15964
4.61142	15098
4.61832	15166
4.62520	15213
4.63210	15824
4.63900	14978
4.64590	15228
4.65278	15770
4.65968	15319
4.66658	15899
4.67347	15248
4.68037	15147
4.68727	16954
4.69417	16492
4.70105	17307
4.70795	17554
4.71485	16884
4.72175	16911
4.72863	16338
4.73553	17848
4.74243	18526
4.74932	18958
4.75622	18573
4.76312	19852
4.77002	19101
4.77690	20987
4.78380	23016
4.79070	24324
4.79758	24878
4.80448	29473
4.81138	31407
4.81828	33468
4.82517	35107
4.83207	35351
4.83897	35482
4.84587	34705
4.85275	31440
4.85965	31251
4.86655	30315
4.87343	31142
4.88033	28936
4.88723	30181
4.89413	31612
4.90102	32059
4.90792	29771
4.91482	29732
4.92172	30300
4.92860	30032
4.93550	28527
4.94240	26474
4.94928	27479
4.95618	26004
4.96308	26348
4.96998	23933
4.97687	25092
4.98377	23637
4.99067	22654
4.99755	22328
5.00445	21963
5.01135	22772
5.01825	22000
5.02513	22915
5.03203	21078
5.03893	21322
5.04583	20477
5.05272	19615
5.05962	18765
5.06652	18885
5.07340	19174
5.08030	19041
5.08720	20676
5.09410	19698
5.10098	18951
5.10788	17185
5.11478	17457
5.12167	18643
5.12857	17044
5.13547	19382
5.14237	17704
5.14925	17624
5.15615	17568
5.16305	16290
5.16995	17671
5.17683	16203
5.18373	15616
5.19063	17921
5.19752	16242
5.20442	14841
5.21132	14171
5.21822	15142
5.22510	14218
5.23200	14735
5.23890	13725
5.24580	14024
5.25268	15697
5.25958	13287
5.26648	12939
5.27337	12442
5.28027	14476
5.28717	14027
5.29407	13158
5.30095	13119
5.30785	12638
5.31475	13152
5.32163	12837
5.32853	13333
5.33543	13359
5.34233	12619
5.34922	14313
5.35612	13628
5.36302	12818
5.36992	12264
5.37680	13041
5.38370	14049
5.39060	13117
5.39748	12693
5.40438	12529
5.41128	13334
5.41818	13015
5.42507	14022
