D:\MASSHUNTER\GCMS\1\DATA\DR_Sv_0071_2.D Thu Sep 29 10:50:19 2022
Start of data points
4.09412,18151
4.10102,18238
4.10792,17607
4.11480,17685
4.12170,17591
4.12860,18249
4.13550,16020
4.14238,16891
4.14928,16565
4.15618,16879
4.16307,15289
4.16997,15824
4.17687,15321
4.18377,17514
4.19065,17973
4.19755,15786
4.20445,19225
4.21135,16218
4.21823,16403
4.22513,16004
4.23203,15678
4.23892,17136
4.24582,15315
4.25272,15352
4.25962,16145
4.26650,17115
4.27340,17889
4.28030,19073
4.28720,18526
4.29408,18497
4.30098,18838
4.30788,19990
4.31477,17634
4.32167,18726
4.32857,19119
4.33547,17942
4.34235,17639
4.34925,18264
4.35615,17541
4.36303,18082
4.36993,17433
4.37683,18412
4.38373,16876
4.39062,16929
4.39752,16370
4.40442,17943
4.41132,19766
4.41820,19967
4.42510,19526
4.43200,22395
4.43888,22975
4.44578,22229
4.45268,23756
4.45958,22014
4.46647,24006
4.47337,22176
4.48027,22533
4.48717,23052
4.49405,23122
4.50095,22958
4.50785,22154
4.51473,21877
4.52163,22927
4.52853,22146
4.53543,21829
4.54232,21802
4.54922,21832
4.55612,22568
4.56300,20930
4.56990,20664
4.57680,20178
4.58370,20810
4.59058,20813
4.59748,20883
4.60438,19471
4.61128,20771
4.61817,20813
4.62507,20130
4.63197,19157
4.63885,21346
4.64575,21255
4.65265,20813
4.65955,20683
4.66643,23918
4.67333,21692
4.68023,19762
4.68713,23078
4.69402,22217
4.70092,22571
4.70782,21592
4.71470,22581
4.72160,23515
4.72850,22381
4.73540,23530
4.74228,24603
4.74918,24597
4.75608,23443
4.76297,24616
4.76987,25779
4.77677,24760
4.78367,27154
4.79055,28911
4.79745,29505
4.80435,31556
4.81125,31803
4.81813,30028
4.82503,31663
4.83193,31141
4.83882,29414
4.84572,31417
4.85262,29404
4.85952,30777
4.86640,31303
4.87330,34902
4.88020,36075
4.88710,39033
4.89398,39414
4.90088,41842
4.90778,42262
4.91467,43388
4.92157,42167
4.92847,42550
4.93537,40747
4.94225,40000
4.94915,37522
4.95605,38331
4.96293,36421
4.96983,36428
4.97673,33578
4.98363,34990
4.99052,33260
4.99742,32168
5.00432,30862
5.01122,30430
5.01810,30678
5.02500,27990
5.03190,26372
5.03878,28477
5.04568,24904
5.05258,26839
5.05948,25713
5.06637,25315
5.07327,25730
5.08017,23051
5.08707,23689
5.09395,23586
5.10085,24367
5.10775,21245
5.11463,21346
5.12153,23111
5.12843,20355
5.13533,21277
5.14222,20845
5.14912,20053
5.15602,19937
5.16290,19377
5.16980,20430
5.17670,18066
5.18360,17527
5.19048,19298
5.19738,18327
5.20428,17806
5.21118,18999
5.21807,17717
5.22497,16750
