D:\MASSHUNTER\GCMS\1\DATA\DR_NM_100.D Tue Apr 12 21:16:10 2022
Start of data points
4.09405	9848
4.10095	9480
4.10785	8272
4.11475	9414
4.12163	9260
4.12853	8818
4.13543	8481
4.14233	7967
4.14922	8123
4.15612	8552
4.16302	9410
4.16990	9229
4.17680	8446
4.18370	7538
4.19060	8237
4.19748	9320
4.20438	7754
4.21128	7979
4.21817	7932
4.22507	7187
4.23197	8100
4.23887	7880
4.24575	7826
4.25265	8336
4.25955	8016
4.26645	9032
4.27333	8411
4.28023	7954
4.28713	8484
4.29402	7554
4.30092	8883
4.30782	8172
4.31472	8256
4.32160	7986
4.32850	8152
4.33540	7567
4.34230	8514
4.34918	8258
4.35608	8799
4.36298	7418
4.36987	8561
4.37677	7636
4.38367	7660
4.39057	7313
4.39745	7339
4.40435	6745
4.41125	7954
4.41813	7972
4.42503	7755
4.43193	7369
4.43883	6830
4.44572	7519
4.45262	7657
4.45952	6739
4.46642	7597
4.47330	7562
4.48020	7125
4.48710	7390
4.49398	6606
4.50088	6903
4.50778	6462
4.51468	7146
4.52157	6217
4.52847	6788
4.53537	5891
4.54225	7393
4.54915	7480
4.55605	8109
4.56295	7771
4.56983	7636
4.57673	8753
4.58363	7904
4.59053	8148
4.59742	8485
4.60432	7750
4.61122	7148
4.61810	8705
4.62500	6882
4.63190	7341
4.63880	8004
4.64568	6314
4.65258	6667
4.65948	6521
4.66638	6810
4.67327	7328
4.68017	7117
4.68707	7099
4.69395	6198
4.70085	6153
4.70775	6039
4.71465	7214
4.72153	6791
4.72843	6530
4.73533	8113
4.74222	6482
4.74912	7360
4.75602	5889
4.76292	6462
4.76980	7348
4.77670	7390
4.78360	7587
4.79050	6057
4.79738	7091
4.80428	6703
4.81118	6735
4.81807	6951
4.82497	6470
4.83187	6323
4.83877	5811
4.84565	7277
4.85255	6065
4.85945	6556
4.86635	5956
4.87323	6553
4.88013	6344
4.88703	6675
4.89392	7997
4.90082	6484
4.90772	6106
4.91462	6260
4.92150	6049
4.92840	7739
4.93530	9298
4.94218	13231
4.94908	20806
4.95598	31503
4.96288	45154
4.96977	56747
4.97667	70668
4.98357	80872
4.99047	83943
4.99735	77352
5.00425	69365
5.01115	61055
5.01803	49393
5.02493	45438
5.03183	38451
5.03873	34346
5.04562	32158
5.05252	29900
5.05942	29858
5.06632	28227
5.07320	29567
5.08010	28304
5.08700	26281
5.09388	25188
5.10078	22401
5.10768	22481
5.11458	20698
5.12147	19357
5.12837	18864
5.13527	17418
5.14215	15821
5.14905	14805
5.15595	15312
5.16285	13873
5.16973	13163
5.17663	13635
5.18353	12049
5.19043	11479
5.19732	12152
5.20422	10480
5.21112	12368
5.21800	10353
5.22490	10688
5.23180	10635
5.23870	10395
5.24558	10634
5.25248	9361
5.25938	9186
5.26627	9118
5.27317	8806
5.28007	8640
5.28697	8790
5.29385	7667
5.30075	8756
5.30765	8213
5.31455	7863
5.32143	7654
5.32833	8215
5.33523	7290
5.34212	7868
5.34902	7929
5.35592	6353
5.36282	7419
5.36970	6716
5.37660	6886
5.38350	5485
5.39040	6741
5.39728	6217
5.40418	6482
5.41108	5674
5.41797	6366
5.42487	6399
5.43177	5438
5.43867	6709
5.44555	6068
5.45245	5753
5.45935	6033
5.46623	5711
5.47313	6743
5.48003	5616
5.48693	6672
5.49382	5685
5.50072	5031
5.50762	5653
5.51452	6797
5.52140	6523
5.52830	6781
5.53520	6691
5.54208	6407
5.54898	6323
5.55588	5635
5.56278	6026
5.56967	5770
5.57657	5923
5.58347	6494
5.59037	6815
5.59725	8199
5.60415	8057
5.61105	9121
5.61793	10601
5.62483	10040
5.63173	9897
5.63863	9600
5.64552	7930
5.65242	8881
5.65932	8544
5.66620	7902
5.67310	7449
5.68000	8896
5.68690	8168
5.69378	7601
