D:\MASSHUNTER\GCMS\1\DATA\DR_Sv_0746.D Sun Sep 11 05:41:16 2022
Start of data points
4.09423,13780
4.10113,16007
4.10803,13947
4.11492,13625
4.12182,14941
4.12872,13796
4.13562,13991
4.14250,15009
4.14940,13509
4.15630,11632
4.16320,12340
4.17008,12462
4.17698,13253
4.18388,12423
4.19077,13476
4.19767,13498
4.20457,13122
4.21147,12425
4.21835,12425
4.22525,12081
4.23215,12694
4.23905,11885
4.24593,10855
4.25283,13069
4.25973,13003
4.26662,12586
4.27352,12448
4.28042,14488
4.28732,13331
4.29420,13267
4.30110,13463
4.30800,13352
4.31488,13712
4.32178,13143
4.32868,13408
4.33558,14184
4.34247,12979
4.34937,14590
4.35627,14559
4.36317,12808
4.37005,14762
4.37695,13947
4.38385,12485
4.39073,12353
4.39763,12928
4.40453,12991
4.41143,14183
4.41832,12342
4.42522,13767
4.43212,13078
4.43902,11648
4.44590,12958
4.45280,12037
4.45970,11530
4.46658,14611
4.47348,12764
4.48038,13316
4.48728,12584
4.49417,12123
4.50107,12447
4.50797,12310
4.51485,12736
4.52175,12743
4.52865,13243
4.53555,13118
4.54243,12254
4.54933,12827
4.55623,12485
4.56313,13102
4.57002,12796
4.57692,13520
4.58382,12469
4.59070,12241
4.59760,13101
4.60450,13604
4.61140,12148
4.61828,12912
4.62518,11672
4.63208,11596
4.63898,11739
4.64587,12245
4.65277,12365
4.65967,11626
4.66655,12304
4.67345,12191
4.68035,12876
4.68725,13111
4.69413,12676
4.70103,13432
4.70793,13272
4.71482,13285
4.72172,15048
4.72862,13071
4.73552,13243
4.74240,13261
4.74930,14540
4.75620,15029
4.76310,14224
4.76998,15838
4.77688,15222
4.78378,16022
4.79067,16508
4.79757,14722
4.80447,14957
4.81137,15691
4.81825,17210
4.82515,16657
4.83205,16411
4.83895,16461
4.84583,16367
4.85273,15005
4.85963,15542
4.86652,16235
4.87342,15190
4.88032,15006
4.88722,17256
4.89410,19349
4.90100,20565
4.90790,23532
4.91478,25453
4.92168,26813
4.92858,27079
4.93548,28206
4.94237,26544
4.94927,26903
4.95617,27146
4.96307,26833
4.96995,26840
4.97685,24379
4.98375,23064
4.99063,22931
4.99753,23881
5.00443,21954
5.01133,20719
5.01822,21427
5.02512,20816
5.03202,21063
5.03890,19821
5.04580,19423
5.05270,18894
5.05960,19769
5.06648,18506
5.07338,19344
5.08028,18102
5.08718,18869
5.09407,18694
5.10097,17367
5.10787,18627
5.11475,17861
5.12165,17772
5.12855,18686
5.13545,17936
5.14233,16829
5.14923,16619
5.15613,16268
5.16303,15822
5.16992,15332
5.17682,16384
5.18372,17565
5.19060,15893
5.19750,16003
5.20440,15207
5.21130,15325
5.21818,13593
5.22508,13738
5.23198,10923
5.23887,12369
5.24577,10771
5.25267,12171
5.25957,12147
5.26645,11579
5.27335,12289
5.28025,11036
5.28715,10597
5.29403,11331
5.30093,11283
5.30783,10524
5.31472,9995
5.32162,10316
5.32852,11173
5.33542,10243
5.34230,10866
5.34920,9917
5.35610,10360
5.36300,10375
5.36988,10383
5.37678,10487
5.38368,11096
5.39057,10033
5.39747,11081
5.40437,9898
5.41127,10112
5.41815,10546
5.42505,9727
5.43195,10181
5.43883,10855
5.44573,10613
5.45263,11377
5.45953,11325
5.46642,11361
5.47332,11933
5.48022,12206
5.48712,11441
5.49400,12410
5.50090,11456
5.50780,11447
5.51468,11873
5.52158,11770
5.52848,11181
5.53538,11945
5.54227,10714
5.54917,11087
5.55607,12208
5.56297,11850
5.56985,12849
5.57675,11299
5.58365,12374
5.59053,11679
5.59743,10240
5.60433,12135
5.61123,11418
5.61812,9993
5.62502,10132
5.63192,10671
5.63880,9990
5.64570,11669
5.65260,10039
5.65950,11021
5.66638,10984
5.67328,10392
5.68018,10022
5.68708,10221
5.69397,10698
5.70087,9702
5.70777,9528
5.71465,9060
5.72155,9889
5.72845,9414
5.73535,9994
5.74223,10218
5.74913,10213
5.75603,10671
5.76292,9879
5.76982,10345
5.77672,10813
5.78362,9694
5.79050,9525
5.79740,9110
5.80430,10209
5.81120,10285
5.81808,10787
5.82498,9170
5.83188,9840
5.83877,9422
5.84567,9028
5.85257,9986
5.85947,9490
5.86635,8433
5.87325,10385
5.88015,9177
5.88705,8871
5.89393,10096
5.90083,10144
5.90773,9404
5.91462,8978
5.92152,9559
5.92842,9330
5.93532,9413
5.94220,9910
5.94910,10216
5.95600,10135
5.96288,9765
5.96978,9446
5.97668,9100
5.98358,9479
5.99047,9205
5.99737,9450
6.00427,8632
6.01117,9395
6.01805,8568
6.02495,8846
6.03185,10930
6.03873,9826
6.04563,9028
6.05253,9397
6.05943,9857
6.06632,8746
6.07322,8276
6.08012,8564
6.08702,9302
6.09390,8910
6.10080,9381
6.10770,8861
6.11458,9580
6.12148,8614
6.12838,9544
6.13528,8504
6.14217,9724
6.14907,8658
6.15597,9001
6.16285,8800
6.16975,8574
6.17665,8847
6.18355,8489
6.19043,9129
6.19733,8822
6.20423,9044
6.21113,9311
6.21802,9631
6.22492,8712
6.23182,9124
6.23870,8824
6.24560,7853
6.25250,8667
6.25940,8652
6.26628,8303
6.27318,8452
6.28008,7935
6.28698,8454
6.29387,8939
6.30077,7998
6.30767,8970
6.31455,8305
6.32145,8938
6.32835,9571
6.33525,8210
6.34213,8059
6.34903,8669
6.35593,9087
6.36282,7972
6.36972,9039
6.37662,8672
6.38352,9074
6.39040,8626
6.39730,8132
6.40420,8130
6.41110,8512
6.41798,7612
6.42488,7906
6.43178,9054
6.43867,8687
6.44557,8907
6.45247,8087
6.45937,9281
6.46625,9364
6.47315,9165
6.48005,9200
6.48693,9175
6.49383,9903
6.50073,8643
6.50763,8387
6.51452,8595
6.52142,8124
6.52832,8830
6.53522,9188
6.54210,8922
6.54900,8488
6.55590,8738
6.56278,9153
6.56968,8065
6.57658,9479
6.58348,8483
6.59037,9684
6.59727,9041
6.60417,8789
6.61107,7829
6.61795,8282
6.62485,7771
6.63175,8666
6.63863,8568
6.64553,8861
6.65243,8253
6.65933,8942
6.66622,9258
6.67312,9083
6.68002,8915
6.68690,8768
6.69380,8729
6.70070,8313
6.70760,8869
6.71448,8845
6.72138,9475
6.72828,8216
6.73518,9052
6.74207,7653
6.74897,8257
6.75587,8850
6.76275,8510
6.76965,8271
6.77655,8591
6.78345,10299
6.79033,9291
6.79723,8158
6.80413,8716
6.81103,8973
6.81792,8289
6.82482,8427
6.83172,8846
6.83860,8700
6.84550,9585
6.85240,9241
6.85930,8404
6.86618,8177
6.87308,8266
6.87998,9595
6.88687,9686
6.89377,11256
6.90067,10840
6.90757,12316
6.91445,13268
6.92135,14116
6.92825,13655
6.93515,14314
6.94203,12865
6.94893,13185
6.95583,13101
6.96272,11920
6.96962,12982
6.97652,12093
6.98342,11314
6.99030,10505
6.99720,11154
7.00410,11957
7.01100,9780
7.01788,10701
7.02478,10962
7.03168,10180
7.03857,11000
7.04547,9183
7.05237,9546
7.05927,10533
7.06615,9394
7.07305,9175
7.07995,9879
7.08683,10763
7.09373,9249
7.10063,9645
7.10753,9045
7.11442,10415
7.12132,8802
7.12822,8888
7.13512,10588
7.14200,11914
7.14890,14336
7.15580,19973
7.16268,26017
7.16958,30911
7.17648,33009
7.18338,33248
7.19027,33461
7.19717,31011
7.20407,29424
7.21097,27687
7.21785,25217
7.22475,23773
7.23165,21634
7.23853,20723
7.24543,20020
7.25233,19889
7.25923,18294
7.26612,15824
7.27302,15220
7.27992,15775
7.28680,13938
7.29370,14114
7.30060,13385
7.30750,13554
7.31438,12962
7.32128,12452
7.32818,12598
7.33508,11192
7.34197,12414
7.34887,11321
7.35577,12197
7.36265,11872
7.36955,11171
7.37645,10348
7.38335,10193
7.39023,10679
7.39713,9193
7.40403,10184
7.41093,9395
7.41782,9089
7.42472,9836
7.43162,9407
7.43850,9302
7.44540,7813
7.45230,9123
7.45920,9295
7.46608,9878
7.47298,9075
7.47988,8698
7.48677,9053
7.49367,8839
7.50057,7926
7.50747,9840
7.51435,9144
7.52125,8884
7.52815,8915
7.53505,9254
7.54193,8473
7.54883,9072
7.55573,8838
7.56262,8289
7.56952,7778
7.57642,7283
7.58332,8840
7.59020,9001
7.59710,9087
7.60400,8831
7.61090,8636
7.61778,8741
7.62468,8370
7.63158,8427
7.63847,8000
7.64537,7820
7.65227,9164
7.65917,8709
7.66605,8092
7.67295,8413
7.67985,8859
7.68673,8409
7.69363,8302
7.70053,8398
7.70743,7724
7.71432,8489
7.72122,8088
7.72812,8405
7.73502,7626
7.74190,8445
7.74880,7813
7.75570,7897
7.76258,7785
7.76948,7252
7.77638,8139
7.78328,7567
7.79017,7131
7.79707,6909
7.80397,8300
7.81085,7688
7.81775,7656
7.82465,6978
7.83155,8268
7.83843,8566
7.84533,7621
7.85223,8166
7.85913,7845
7.86602,8388
7.87292,7229
7.87982,9451
7.88670,7574
7.89360,6718
7.90050,7542
7.90740,7298
7.91428,7991
7.92118,7073
7.92808,8186
7.93498,7193
7.94187,7082
7.94877,7874
7.95567,7493
7.96255,7923
7.96945,8372
7.97635,7897
7.98325,7894
7.99013,7903
7.99703,7826
8.00393,7476
8.01082,7646
8.01772,7606
8.02462,8132
8.03152,7004
8.03840,8266
8.04530,8106
8.05220,7337
8.05910,8453
8.06598,8262
8.07288,8162
8.07978,7836
8.08667,7902
8.09357,6646
8.10047,7108
8.10737,7093
8.11425,8013
8.12115,7237
8.12805,7861
8.13495,8739
8.14183,6981
8.14873,8104
8.15563,7890
8.16252,7089
8.16942,8221
8.17632,6497
8.18322,8369
8.19010,7907
8.19700,7789
8.20390,7798
8.21078,7510
8.21768,7899
8.22458,6642
8.23148,7418
8.23837,8638
8.24527,7799
8.25217,7782
8.25907,7402
8.26595,8463
8.27285,8357
8.27975,7038
8.28663,7328
8.29353,7710
8.30043,8411
8.30733,7463
8.31422,7288
8.32112,7013
8.32802,8275
8.33492,7427
8.34180,7162
8.34870,7922
8.35560,7834
8.36248,7635
8.36938,8667
8.37628,7636
8.38318,8137
8.39007,7982
8.39697,8225
8.40387,7455
8.41075,7369
8.41765,7346
8.42455,7200
8.43145,7357
8.43833,7463
8.44523,8409
8.45213,8142
8.45903,8543
8.46592,8382
8.47282,9589
8.47972,9926
8.48660,9544
8.49350,9785
8.50040,10602
8.50730,11225
8.51418,9884
8.52108,9759
8.52798,9461
8.53487,10386
8.54177,10710
8.54867,9915
8.55557,9743
8.56245,9669
8.56935,8789
8.57625,8650
8.58315,9458
8.59003,9957
8.59693,9026
8.60383,8950
8.61072,9228
8.61762,8480
8.62452,8855
8.63142,7555
8.63830,7888
8.64520,7065
8.65210,6099
8.65900,7802
8.66588,7262
8.67278,7171
8.67968,6730
8.68657,7416
8.69347,8835
8.70037,7717
8.70727,7364
8.71415,6807
8.72105,7246
8.72795,8386
8.73483,6990
8.74173,6569
8.74863,6732
8.75553,7366
8.76242,7699
8.76932,7633
8.77622,6644
8.78312,6513
8.79000,7489
8.79690,6535
8.80380,7396
8.81068,6507
8.81758,6604
8.82448,7270
8.83138,7193
8.83827,7578
8.84517,7670
8.85207,6802
8.85897,6454
8.86585,8135
8.87275,7262
8.87965,7338
8.88653,6788
8.89343,6936
8.90033,7276
8.90723,6463
8.91412,7423
8.92102,7428
8.92792,8303
8.93480,6931
8.94170,7236
8.94860,7586
8.95550,6673
8.96238,6832
8.96928,8028
8.97618,8254
8.98308,7008
8.98997,7018
8.99687,6381
9.00377,7829
9.01065,6881
9.01755,7634
9.02445,8514
9.03135,7769
9.03823,7270
9.04513,7181
9.05203,8143
9.05893,6911
9.06582,9235
9.07272,8184
9.07962,7694
9.08650,8211
9.09340,7930
9.10030,6804
9.10720,7162
9.11408,6770
9.12098,7438
9.12788,7975
9.13477,7382
9.14167,7224
9.14857,7349
9.15547,7895
9.16235,7119
9.16925,8037
9.17615,7484
9.18305,6635
9.18993,7295
9.19683,6505
9.20373,7368
9.21062,7124
9.21752,7921
9.22442,7818
9.23132,6733
9.23820,7066
9.24510,7352
9.25200,7015
9.25888,6564
9.26578,7874
9.27268,7462
9.27958,7872
9.28647,7819
9.29337,7126
9.30027,7377
9.30717,6689
9.31405,7594
9.32095,6722
9.32785,7402
9.33473,7266
9.34163,7233
9.34853,7407
9.35543,7699
9.36232,6199
9.36922,7061
9.37612,7169
9.38302,7498
9.38990,6792
9.39680,7017
9.40370,7149
9.41058,7591
9.41748,6647
9.42438,8123
9.43128,7230
9.43817,6970
9.44507,7915
9.45197,7701
9.45885,6681
9.46575,8294
9.47265,6984
9.47955,6657
9.48643,6459
9.49333,8131
9.50023,6709
9.50713,7451
9.51402,6577
9.52092,7471
9.52782,6414
9.53470,7207
9.54160,6956
9.54850,7466
9.55540,7144
9.56228,6551
9.56918,7292
9.57608,7290
9.58298,7083
9.58987,7505
9.59677,6668
9.60367,6535
9.61055,6834
9.61745,7045
9.62435,5844
9.63125,6532
9.63813,6855
9.64503,6704
9.65193,7721
9.65882,9813
9.66572,11791
9.67262,19120
9.67952,29796
9.68640,36661
9.69330,42436
9.70020,43530
9.70710,42476
9.71398,38026
9.72088,33661
9.72778,30358
9.73467,26934
9.74157,23179
9.74847,21824
9.75537,18967
9.76225,18243
9.76915,16308
9.77605,16727
9.78295,15245
9.78983,14388
9.79673,13281
9.80363,11515
9.81052,11561
9.81742,11201
9.82432,11110
9.83122,9961
9.83810,8706
9.84500,8718
9.85190,8553
9.85878,7735
9.86568,9784
9.87258,7962
9.87948,8901
9.88637,8726
9.89327,8137
9.90017,8442
9.90707,8748
9.91395,8407
9.92085,7576
9.92775,7568
9.93463,7437
9.94153,8587
9.94843,7132
9.95533,6612
9.96222,6837
9.96912,6669
9.97602,7897
9.98292,7766
9.98980,6369
9.99670,7175
10.00360,7163
10.01048,7400
10.01738,8161
10.02428,6746
10.03118,6369
10.03807,6704
10.04497,6669
10.05187,7502
10.05875,6703
10.06565,7364
10.07255,6482
10.07945,6448
10.08633,7003
10.09323,7218
10.10013,7426
10.10703,5889
10.11392,7341
10.12082,5997
10.12772,6665
10.13460,6617
10.14150,6472
10.14840,6791
10.15530,6888
10.16218,7165
10.16908,7773
10.17598,7164
10.18288,6979
10.18977,7276
10.19667,7095
10.20357,6630
10.21045,6770
10.21735,7320
10.22425,6946
10.23115,6778
10.23803,6753
10.24493,6964
10.25183,7719
10.25872,6400
10.26562,6157
10.27252,6751
10.27942,6453
10.28630,7511
10.29320,6355
10.30010,6444
10.30700,6241
10.31388,7008
10.32078,6806
10.32768,6431
10.33457,6591
10.34147,6716
10.34837,6735
10.35527,6670
10.36215,6773
10.36905,6227
10.37595,6971
10.38285,7065
10.38973,6416
10.39663,6269
10.40353,7065
10.41042,5965
10.41732,6853
10.42422,6776
10.43112,7204
10.43800,6318
10.44490,6802
10.45180,6285
10.45868,7828
10.46558,6647
10.47248,6560
10.47938,6546
10.48627,6904
10.49317,7334
10.50007,5940
10.50697,6349
10.51385,6631
10.52075,6511
10.52765,5460
10.53453,6475
10.54143,6640
10.54833,7710
10.55523,7078
10.56212,6876
10.56902,6532
10.57592,6934
10.58280,6707
10.58970,6815
10.59660,6682
10.60350,6194
10.61038,7037
10.61728,8345
10.62418,7042
10.63108,6544
10.63797,6263
10.64487,6293
10.65177,6022
10.65865,6308
10.66555,7105
10.67245,6791
10.67935,5221
10.68623,7379
10.69313,6303
10.70003,6430
10.70693,6735
10.71382,6302
10.72072,6806
10.72762,6779
10.73450,6862
10.74140,6292
10.74830,6588
10.75520,6693
10.76208,6714
10.76898,6626
10.77588,6673
10.78277,6661
10.78967,6296
10.79657,6706
10.80347,6142
10.81035,6556
10.81725,5783
10.82415,5815
10.83105,7234
10.83793,6537
10.84483,6779
10.85173,6201
10.85862,6128
10.86552,6316
10.87242,6214
10.87932,7252
10.88620,6076
10.89310,6716
10.90000,6767
10.90690,7299
10.91378,6596
10.92068,5959
10.92758,6152
10.93447,6554
10.94137,7120
10.94827,7126
10.95517,6101
10.96205,5535
10.96895,5927
10.97585,6260
10.98273,7189
10.98963,7761
10.99653,6531
11.00343,8767
11.01032,7155
11.01722,7507
11.02412,8719
11.03102,8572
11.03790,8308
11.04480,9837
11.05170,8365
11.05858,7828
11.06548,7625
11.07238,7457
11.07928,6976
11.08617,8270
11.09307,7552
11.09997,7225
11.10687,7488
11.11375,8485
11.12065,5849
11.12755,7507
11.13443,6273
11.14133,6459
11.14823,7373
11.15513,6240
11.16202,6341
11.16892,6727
11.17582,6676
11.18270,7088
11.18960,6055
11.19650,6752
11.20340,7154
11.21028,6703
11.21718,7511
11.22408,6853
11.23098,6344
11.23787,6187
11.24477,7119
11.25167,5918
11.25855,6116
11.26545,6847
11.27235,6334
11.27925,6734
11.28613,6477
11.29303,6862
11.29993,7486
11.30682,5923
11.31372,5618
11.32062,6194
11.32752,7249
11.33440,6131
11.34130,6302
11.34820,5629
11.35510,6566
11.36198,6001
11.36888,7248
11.37578,6043
11.38267,6983
11.38957,6063
11.39647,6172
11.40337,6140
11.41025,6130
11.41715,6409
11.42405,6292
11.43095,6200
11.43783,7217
11.44473,6125
11.45163,6863
11.45852,6905
11.46542,6703
11.47232,6959
11.47922,7751
11.48610,7861
11.49300,7718
11.49990,7378
11.50678,7107
11.51368,7460
11.52058,7767
11.52748,7376
11.53437,7144
11.54127,6773
11.54817,7784
11.55507,6833
11.56195,7013
11.56885,7223
11.57575,6899
11.58263,6373
11.58953,7794
11.59643,6461
11.60333,7075
11.61022,6507
11.61712,6477
11.62402,6386
11.63092,6573
11.63780,7089
11.64470,6322
11.65160,6146
11.65848,6440
11.66538,7543
11.67228,6353
11.67918,7685
11.68607,6935
11.69297,6397
11.69987,6417
11.70675,6181
11.71365,7815
11.72055,6429
11.72745,6740
11.73433,6662
11.74123,6974
11.74813,6166
11.75503,6845
11.76192,7050
11.76882,6671
11.77572,6845
11.78260,6326
11.78950,5547
11.79640,6416
11.80330,6027
11.81018,7044
11.81708,7475
11.82398,6683
11.83088,6339
11.83777,6304
11.84467,6151
11.85157,6394
11.85845,6431
11.86535,6766
11.87225,7594
11.87915,6767
11.88603,8372
11.89293,7458
11.89983,6849
11.90672,6848
11.91362,6133
11.92052,6658
11.92742,6874
11.93430,6164
11.94120,6620
11.94810,6111
11.95500,6148
11.96188,6955
11.96878,6707
11.97568,6163
11.98257,6228
11.98947,6890
11.99637,7113
12.00327,6721
12.01015,5932
12.01705,7891
12.02395,5964
12.03083,5588
12.03773,7068
12.04463,7107
12.05153,7455
12.05842,7338
12.06532,7246
12.07222,6638
12.07912,7641
12.08600,7037
12.09290,7410
12.09980,6820
12.10668,6628
12.11358,6547
12.12048,6138
12.12738,6243
12.13427,6762
12.14117,6073
12.14807,6830
12.15497,6220
12.16185,6689
12.16875,6008
12.17565,7176
12.18253,6738
12.18943,6555
12.19633,6986
12.20323,6132
12.21012,6562
12.21702,6120
12.22392,6319
12.23080,5757
12.23770,6207
12.24460,5792
12.25150,6561
12.25838,6479
12.26528,6634
12.27218,5889
12.27908,6613
12.28597,7436
12.29287,6640
12.29977,8181
12.30665,7179
12.31355,6300
12.32045,7602
12.32735,6711
12.33423,6207
12.34113,6428
12.34803,6001
12.35493,6074
12.36182,6393
12.36872,6140
12.37562,6298
12.38250,6416
12.38940,6460
12.39630,6682
12.40320,6062
12.41008,6879
12.41698,5778
12.42388,6439
12.43077,6155
12.43767,6438
12.44457,6198
12.45147,6380
12.45835,7109
12.46525,5441
12.47215,6811
12.47905,6011
12.48593,6630
12.49283,6099
12.49973,6393
12.50662,5678
12.51352,7321
12.52042,5933
12.52732,5842
12.53420,5517
12.54110,7273
12.54800,6979
12.55490,5970
12.56178,7066
12.56868,5884
12.57558,6177
12.58247,6519
12.58937,6103
12.59627,6564
12.60317,7030
12.61005,6045
12.61695,6212
12.62385,6107
12.63073,7096
12.63763,6521
12.64453,6475
12.65143,5494
12.65832,6047
12.66522,6895
12.67212,5563
12.67902,6263
12.68590,6848
12.69280,5431
12.69970,6184
12.70658,6453
12.71348,5846
12.72038,6023
12.72728,6609
12.73417,6750
12.74107,5998
12.74797,6902
12.75487,6317
12.76175,5960
12.76865,5767
12.77555,6262
12.78243,6955
12.78933,5934
12.79623,6637
12.80313,6684
12.81002,6607
12.81692,6734
12.82382,5857
12.83070,7006
12.83760,7596
12.84450,6977
12.85140,6711
12.85828,6405
12.86518,8548
12.87208,11071
12.87898,13826
12.88587,16494
12.89277,22413
12.89967,22476
12.90655,24872
12.91345,22859
12.92035,20080
12.92725,16344
12.93413,14645
12.94103,11276
12.94793,10030
12.95483,7102
12.96172,6645
12.96862,6438
12.97552,6956
12.98240,6381
12.98930,6331
12.99620,5911
13.00310,5846
13.00998,5961
13.01688,6245
13.02378,5288
13.03067,6242
