D:\MASSHUNTER\GCMS\1\DATA\DR_Sv_0165.D Fri Sep 16 09:23:02 2022
Start of data points
4.09375,16373
4.10065,16395
4.10753,15429
4.11443,15200
4.12133,16013
4.12823,14412
4.13512,14222
4.14202,14510
4.14892,15141
4.15580,14796
4.16270,14037
4.16960,14492
4.17650,14007
4.18338,15147
4.19028,13897
4.19718,14308
4.20408,15832
4.21097,15385
4.21787,14253
4.22477,13982
4.23165,14615
4.23855,14909
4.24545,13889
4.25235,13366
4.25923,14606
4.26613,13021
4.27303,13816
4.27993,13878
4.28682,14392
4.29372,15700
4.30062,15243
4.30750,14734
4.31440,14904
4.32130,15639
4.32820,14014
4.33508,14219
4.34198,14798
4.34888,14117
4.35577,15772
4.36267,14849
4.36957,15625
4.37647,15028
4.38335,15332
4.39025,15397
4.39715,15035
4.40405,13578
4.41093,13796
4.41783,13983
4.42473,13950
4.43162,15500
4.43852,15468
4.44542,14908
4.45232,15321
4.45920,14369
4.46610,16113
4.47300,16150
4.47990,17447
4.48678,15458
4.49368,15665
4.50058,16267
4.50747,14463
4.51437,13877
4.52127,14955
4.52817,15242
4.53505,15523
4.54195,14291
4.54885,15424
4.55573,14684
4.56263,15368
4.56953,14723
4.57643,13659
4.58332,13817
4.59022,16278
4.59712,15090
4.60402,15543
4.61090,13950
4.61780,13824
4.62470,13934
4.63158,14536
4.63848,14235
4.64538,15030
4.65228,14068
4.65917,13160
4.66607,14668
4.67297,13603
4.67987,15685
4.68675,14406
4.69365,13027
4.70055,13848
4.70743,15165
4.71433,15062
4.72123,13750
4.72813,15200
4.73502,15967
4.74192,15438
4.74882,14816
4.75570,14635
4.76260,15317
4.76950,15407
4.77640,15810
4.78328,14674
4.79018,15076
4.79708,16984
4.80398,16300
4.81087,15677
4.81777,16367
4.82467,16690
4.83155,15562
4.83845,17750
4.84535,15944
4.85225,15618
4.85913,17251
4.86603,15684
4.87293,15863
4.87983,16735
4.88672,16516
4.89362,16710
4.90052,15386
4.90740,17634
4.91430,16568
4.92120,18630
4.92810,17762
4.93498,18163
4.94188,17725
4.94878,18570
4.95567,19136
4.96257,17433
4.96947,16756
4.97637,17472
4.98325,17260
4.99015,16411
4.99705,17144
5.00395,15639
5.01083,17461
5.01773,17340
5.02463,17041
5.03152,16822
5.03842,16126
5.04532,17401
5.05222,16490
5.05910,16341
5.06600,16641
5.07290,16393
5.07978,16057
5.08668,16443
5.09358,15606
5.10048,14639
5.10737,14821
5.11427,15389
5.12117,16772
5.12807,16874
5.13495,15514
5.14185,15671
5.14875,15092
5.15563,14959
5.16253,14138
5.16943,14469
5.17633,15201
5.18322,13721
5.19012,13759
5.19702,14881
5.20392,14851
5.21080,13395
5.21770,13835
5.22460,12302
5.23148,12211
5.23838,11426
