D:\MASSHUNTER\GCMS\1\DATA\DR_Sv_0667_1.D Fri Sep 09 14:24:19 2022
Start of data points
4.09418	14210
4.10108	13811
4.10797	13463
4.11487	13901
4.12177	14221
4.12865	12520
4.13555	12651
4.14245	12127
4.14935	12133
4.15623	12323
4.16313	12841
4.17003	12743
4.17693	13190
4.18382	13216
4.19072	13812
4.19762	12563
4.20450	12070
4.21140	11542
4.21830	11410
4.22520	13792
4.23208	11801
4.23898	13585
4.24588	13064
4.25277	11802
4.25967	10851
4.26657	14868
4.27347	11795
4.28035	11554
4.28725	14017
4.29415	12298
4.30105	13269
4.30793	13666
4.31483	13528
4.32173	13703
4.32862	12277
4.33552	13387
4.34242	14177
4.34932	13847
4.35620	13296
4.36310	13061
4.37000	11521
4.37690	12183
4.38378	13295
4.39068	12577
4.39758	12436
4.40447	12328
4.41137	11196
4.41827	12686
4.42517	12202
4.43205	12789
4.43895	12562
4.44585	12238
4.45273	12840
4.45963	12908
4.46653	11335
4.47343	12967
4.48032	13121
4.48722	12186
4.49412	13237
4.50102	12712
4.50790	11799
4.51480	12661
4.52170	11821
4.52858	12477
4.53548	11189
4.54238	12894
4.54928	12914
4.55617	11508
4.56307	12904
4.56997	12138
4.57687	11625
4.58375	12135
4.59065	11183
4.59755	11359
4.60443	11320
4.61133	11843
4.61823	10779
4.62513	11307
4.63202	11555
4.63892	12886
4.64582	10776
4.65270	12381
4.65960	11429
4.66650	11921
4.67340	10589
4.68028	11792
4.68718	11750
4.69408	13419
4.70098	11943
4.70787	13347
4.71477	12256
4.72167	12752
4.72855	13105
4.73545	14625
4.74235	15650
4.74925	13576
4.75613	13395
4.76303	14082
4.76993	13948
4.77682	12785
4.78372	14215
4.79062	14420
4.79752	13605
4.80440	14504
4.81130	14932
4.81820	13912
4.82510	14999
4.83198	16439
4.83888	16046
4.84578	17025
4.85267	17771
4.85957	18843
4.86647	17633
4.87337	16259
4.88025	16625
4.88715	16170
4.89405	15718
4.90095	14420
4.90783	17103
4.91473	16848
4.92163	16099
4.92852	17161
4.93542	17163
4.94232	16698
4.94922	16150
4.95610	16213
4.96300	15684
4.96990	15118
4.97678	14694
4.98368	14566
4.99058	15409
4.99748	14165
5.00437	14476
5.01127	15262
5.01817	14196
5.02507	14111
5.03195	15450
5.03885	14464
5.04575	14021
5.05263	15876
5.05953	12985
5.06643	13492
5.07333	14162
5.08022	12943
5.08712	13991
5.09402	12466
5.10092	11801
5.10780	13224
5.11470	12368
5.12160	12728
5.12848	13476
5.13538	13230
5.14228	12188
5.14918	12822
5.15607	13956
5.16297	12184
5.16987	13819
5.17675	10972
5.18365	11955
5.19055	11020
5.19745	12730
5.20433	12640
5.21123	12344
5.21813	11707
5.22503	11895
5.23192	10683
5.23882	10428
5.24572	9190
5.25260	10596
5.25950	9930
5.26640	10358
5.27330	10112
5.28018	10552
5.28708	9393
5.29398	9476
5.30088	11068
5.30777	9283
5.31467	10629
5.32157	9812
5.32845	9906
5.33535	9571
5.34225	9473
5.34915	9689
5.35603	10507
5.36293	10145
5.36983	10030
5.37672	9820
5.38362	11068
5.39052	10085
5.39742	8674
5.40430	9252
5.41120	9525
5.41810	9600
5.42500	10085
5.43188	9691
5.43878	9517
5.44568	9917
5.45257	10550
5.45947	11198
5.46637	10404
5.47327	10239
5.48015	11971
5.48705	9960
5.49395	11442
5.50085	10671
5.50773	10272
5.51463	10570
5.52153	10633
5.52842	10363
5.53532	10745
5.54222	10333
5.54912	11675
5.55600	11643
5.56290	9702
5.56980	9983
5.57668	10197
5.58358	9990
5.59048	10580
5.59738	10903
5.60427	10280
5.61117	9273
5.61807	10883
5.62497	10891
5.63185	10717
5.63875	10086
5.64565	9610
5.65253	9632
5.65943	10722
5.66633	10126
5.67323	10636
5.68012	10234
5.68702	9663
5.69392	9143
5.70080	9493
5.70770	10594
5.71460	11773
5.72150	9624
5.72838	11007
5.73528	9503
5.74218	10034
5.74908	10473
5.75597	10244
5.76287	9439
5.76977	9381
5.77665	8687
5.78355	9386
5.79045	9959
5.79735	9732
5.80423	9646
5.81113	9521
5.81803	10691
5.82493	9839
5.83182	8975
5.83872	8622
5.84562	9336
5.85250	10225
5.85940	8629
5.86630	9214
5.87320	8614
5.88008	9395
5.88698	10723
5.89388	9335
5.90077	9456
5.90767	9550
5.91457	9337
5.92147	9165
5.92835	8894
5.93525	9144
5.94215	7668
5.94905	8678
5.95593	9118
5.96283	8992
5.96973	10359
5.97662	9174
5.98352	8449
5.99042	9046
5.99732	9173
6.00420	8561
6.01110	7968
6.01800	8864
6.02490	9819
6.03178	8456
6.03868	8376
6.04558	8566
6.05247	9350
6.05937	10545
6.06627	9810
6.07317	8917
6.08005	8832
6.08695	9329
6.09385	8792
6.10073	8696
6.10763	9020
6.11453	7946
6.12143	10354
6.12832	8783
6.13522	8910
6.14212	9155
6.14902	8879
6.15590	8924
6.16280	9230
6.16970	8485
6.17658	9472
6.18348	9563
6.19038	8293
6.19728	8505
6.20417	8633
6.21107	8174
6.21797	9153
6.22487	9019
6.23175	8834
6.23865	9119
6.24555	8900
6.25243	8368
6.25933	8674
6.26623	9155
6.27313	8297
6.28002	8717
6.28692	8565
6.29382	9726
6.30070	8296
6.30760	8341
6.31450	8596
6.32140	9149
6.32828	8237
6.33518	9354
6.34208	8779
6.34898	8328
6.35587	8875
6.36277	8999
6.36967	8367
6.37655	9548
6.38345	9018
6.39035	8563
6.39725	8781
6.40413	9414
6.41103	8179
6.41793	8064
6.42482	9113
6.43172	9052
6.43862	8432
6.44552	10075
6.45240	10353
6.45930	11223
6.46620	8204
6.47310	8906
6.47998	9166
6.48688	7633
6.49378	8807
6.50067	8117
6.50757	8846
6.51447	7991
6.52137	8058
6.52825	9629
6.53515	8703
6.54205	9235
6.54895	8535
6.55583	8511
6.56273	8876
6.56963	9281
6.57652	8232
6.58342	9068
6.59032	8982
6.59722	7667
6.60410	7489
6.61100	8677
6.61790	7796
6.62478	7362
6.63168	8403
6.63858	8214
6.64548	8298
6.65237	7963
6.65927	7682
6.66617	8761
6.67307	8958
6.67995	8308
6.68685	9542
6.69375	10616
6.70063	9192
6.70753	8517
6.71443	7287
6.72133	10088
6.72822	8403
6.73512	7766
6.74202	8974
6.74892	8342
6.75580	8964
6.76270	8511
6.76960	8156
6.77648	8802
6.78338	8576
6.79028	8824
6.79718	8798
6.80407	7832
6.81097	7765
6.81787	7569
6.82475	7703
6.83165	8368
6.83855	8349
6.84545	7992
6.85233	7495
6.85923	8192
6.86613	8246
6.87303	8721
6.87992	9083
6.88682	7782
6.89372	8491
6.90060	9959
6.90750	8199
6.91440	9008
6.92130	8877
6.92818	9430
6.93508	10250
6.94198	8866
6.94888	9285
6.95577	8832
6.96267	8587
6.96957	8949
6.97645	8025
6.98335	8614
6.99025	8386
6.99715	9534
7.00403	8445
7.01093	9100
7.01783	7975
7.02472	8127
7.03162	8669
7.03852	10533
7.04542	8928
7.05230	7362
7.05920	8375
7.06610	9132
7.07300	8248
7.07988	8734
7.08678	9675
7.09368	9515
7.10057	9760
7.10747	9245
7.11437	9371
7.12127	9003
7.12815	9109
7.13505	9976
7.14195	9310
7.14885	10449
7.15573	11105
7.16263	14314
7.16953	16185
7.17642	16545
7.18332	19713
7.19022	18301
7.19712	18133
7.20400	18139
7.21090	16892
7.21780	16414
7.22468	15736
7.23158	15209
7.23848	15136
7.24538	14861
7.25227	13467
7.25917	12266
7.26607	12708
7.27297	12039
7.27985	11958
7.28675	11005
7.29365	11165
7.30053	11715
7.30743	11485
7.31433	11279
7.32123	11161
7.32812	9545
7.33502	9955
7.34192	10603
7.34882	9376
7.35570	8918
7.36260	9842
7.36950	9760
7.37638	8738
7.38328	7666
7.39018	9416
7.39708	9322
7.40397	9093
7.41087	8955
7.41777	8844
7.42465	8032
7.43155	9273
7.43845	8545
7.44535	9145
7.45223	7431
7.45913	8633
7.46603	8332
7.47293	9155
7.47982	8484
7.48672	8020
7.49362	7493
7.50050	7840
7.50740	8854
7.51430	8138
7.52120	7413
7.52808	8595
7.53498	8250
7.54188	8291
7.54877	8296
7.55567	9320
7.56257	8577
7.56947	7864
7.57635	7607
7.58325	8839
7.59015	7864
7.59705	7678
7.60393	7310
7.61083	8389
7.61773	7813
7.62462	7450
7.63152	8027
7.63842	7817
7.64532	7405
7.65220	7522
7.65910	7941
7.66600	7168
7.67290	7438
7.67978	8342
7.68668	7913
7.69358	8017
7.70047	8052
7.70737	7944
7.71427	7426
7.72117	7706
7.72805	8198
7.73495	9087
7.74185	7709
7.74873	7314
7.75563	7142
7.76253	7794
7.76943	7384
7.77632	7723
7.78322	7154
7.79012	8009
7.79702	6961
7.80390	7609
7.81080	7688
7.81770	7772
7.82458	7237
7.83148	7107
7.83838	7973
7.84528	7679
7.85217	7051
7.85907	7589
7.86597	8179
7.87287	7733
7.87975	7650
7.88665	7473
7.89355	6925
7.90043	7568
7.90733	7603
7.91423	7855
7.92113	7702
7.92802	7805
7.93492	7546
7.94182	7934
7.94870	7593
7.95560	6752
7.96250	7195
7.96940	7366
7.97628	7524
7.98318	7299
7.99008	8240
7.99698	6834
8.00387	7049
8.01077	7321
8.01767	7007
8.02455	7191
8.03145	7689
8.03835	6559
8.04525	7099
8.05213	7423
8.05903	6677
8.06593	7301
8.07283	7603
8.07972	7483
8.08662	7041
8.09352	7643
